cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,category
3752,73.72,931,18.3,85.0,44.14,Server
3752,35.35491103202847,1316,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3750,5.98,1968,3.14,15.0,249.99,Laptop
3746,58.54,2206,34.47,35.0,107.04,Desktop
3730,323.51,1439,124.83,130.0,28.69,Server
3730,35.35491103202847,1633,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3729,28.69,1502,11.55,125.0,29.83,Desktop
3726,22.45,1176,7.09,80.0,46.58,Server
3726,28.89,1324,10.26,45.0,82.8,Laptop
3723,32.98,2224,19.71,54.0,68.94,Desktop
3720,51.65,1043,14.49,65.0,57.22,Server
3697,0.98,488,0.13,115.0,32.15,Server
3688,18.45,2067,10.34,54.0,68.29,Desktop
3686,35.35491103202847,1681,15.189008642602948,15.0,245.72,Laptop
3679,43.78,1320,15.7,95.0,38.73,Desktop
3676,38.84,1628,17.2,95.0,38.69,Desktop
3667,35.35491103202847,1992,15.189008642602948,15.0,244.5,Laptop
3662,35.35491103202847,798,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
3658,6.79,1948,3.61,15.0,243.85,Laptop
3655,41.74,1456,16.63,125.0,29.24,Desktop
3655,35.35491103202847,1757,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3648,12.98,1942,6.91,15.0,243.19,Laptop
3644,21.56,1655,9.8,65.0,56.06,Desktop
3641,28.11,2286,17.65,54.0,67.43,Desktop
3632,11.97,1512,4.98,95.0,38.23,Desktop
3630,82.2,1127,25.53,80.0,45.37,Server
3624,35.35491103202847,727,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
3617,3.62,1891,1.89,35.0,103.35,Desktop
3611,100.32,1663,46.2,65.0,55.55,Desktop
3610,56.4,2140,33.44,35.0,103.14,Desktop
3605,34.36,2186,20.83,51.0,70.69,Desktop
3603,46.35,1495,19.23,95.0,37.93,Desktop
3601,35.35491103202847,2025,15.189008642602948,35.0,102.87,Desktop
3595,35.35491103202847,1481,15.189008642602948,35.0,102.7,Desktop
3589,3.91,1451,1.58,45.0,79.75,Server
3585,35.35491103202847,1810,15.189008642602948,15.0,239.02,Laptop
3577,35.35491103202847,1279,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3571,51.38,1638,23.57,45.0,79.36,Laptop
3569,37.26,2069,21.6,54.0,66.1,Desktop
3564,14.26,507,2.03,140.0,25.46,Server
3555,38.13,1221,13.1,45.0,79.01,Laptop
3546,38.64,1616,17.61,65.0,54.55,Desktop
3539,28.69,1982,16.07,54.0,65.55,Desktop
3525,35.35491103202847,1624,15.189008642602948,62.37555732484076,121.6232388535032,Desktop
3518,35.35491103202847,1417,15.189008642602948,62.37555732484076,121.6232388535032,Desktop
3518,35.35491103202847,977,15.189008642602948,50.0,70.36,Server
3516,142.24,1371,55.45,80.0,43.95,Server
3513,20.91,2103,12.52,54.0,65.06,Desktop
3508,35.35491103202847,1851,15.189008642602948,15.0,233.89,Laptop
3508,54.82,1978,30.9,35.0,100.24,Desktop
3506,23.38,2027,13.51,54.0,64.93,Desktop
3505,35.35491103202847,1666,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3504,29.15,1068,8.88,80.0,43.8,Server
3495,58.25,2014,33.57,54.0,64.72,Desktop
3495,16.29,1553,7.24,130.0,26.88,Server
3491,35.35491103202847,2032,15.189008642602948,37.0,94.34,Laptop
3485,9.11,1510,3.95,95.0,36.69,Desktop
3485,35.35491103202847,958,15.189008642602948,40.0,87.14,Server
3478,35.35491103202847,1860,15.189008642602948,28.0,124.23,Laptop
3478,35.35491103202847,399,15.189008642602948,85.0,40.92,Server
3477,21.46,1566,9.67,95.0,36.6,Desktop
3466,35.35491103202847,1235,15.189008642602948,45.0,77.01,Laptop
3459,34.59,1902,19.02,54.0,64.06,Desktop
3459,62.5,1677,30.3,65.0,53.21,Desktop
3458,23.36,1587,10.72,95.0,36.4,Desktop
3458,35.35491103202847,1169,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3452,35.35491103202847,1624,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3448,101.41,1337,39.31,130.0,26.52,Server
3447,9.29,1604,4.32,35.0,98.49,Desktop
3447,27.61,1607,12.87,65.0,53.03,Desktop
3447,35.35491103202847,1922,15.189008642602948,130.0,26.51,Server
3446,68.93,2587,51.76,46.0,74.91,Desktop
3436,114.64,1531,51.08,95.0,36.16,Desktop
3434,35.35491103202847,1522,15.189008642602948,65.0,52.84,Desktop
3430,15.25,1668,7.41,35.0,98.01,Laptop
3426,35.35491103202847,1467,15.189008642602948,35.0,97.87,"Laptop, Mobile/Embedded"
3421,12.18,1986,7.07,62.37555732484076,121.6232388535032,Mobile/Embedded
3421,12.17,1606,5.72,7.0,488.74,Laptop
3409,6.83,1778,3.56,15.0,227.29,Laptop
3404,35.35491103202847,1307,15.189008642602948,6.0,567.3,Laptop
3404,35.35491103202847,1382,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3401,35.35491103202847,1317,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3400,35.8,1157,12.18,95.0,35.79,Server
3398,35.35491103202847,1714,15.189008642602948,15.0,226.53,Laptop
3396,35.35491103202847,1413,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3391,25.65,953,7.21,95.0,35.69,Server
3386,3.92,1503,1.74,130.0,26.04,Server
3383,83.98,1543,38.3,95.0,35.61,Desktop
3381,9.69,549,1.57,115.0,29.4,Server
3380,83.95,1429,35.51,95.0,35.58,Desktop
3375,35.35491103202847,1497,15.189008642602948,35.0,96.42,Server
3370,4.38,1508,1.96,130.0,25.92,Desktop
3369,37.57,1425,15.89,95.0,35.46,Desktop
3368,24.41,1914,13.87,35.0,96.23,Desktop
3363,47.58,1512,21.39,95.0,35.4,Desktop
3360,3.36,1933,1.93,54.0,62.22,Desktop
3356,35.35491103202847,1437,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3354,7.14,1520,3.24,130.0,25.8,Server
3348,35.35491103202847,1293,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3347,28.13,1468,12.34,65.0,51.5,Desktop
3335,35.35491103202847,1247,15.189008642602948,95.0,35.11,Desktop
3333,50.5,1538,23.3,65.0,51.27,Desktop
3332,35.35491103202847,1516,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3331,55.56,1496,24.95,130.0,25.62,Server
3327,35.35491103202847,1465,15.189008642602948,125.0,26.61,Desktop
3324,35.35491103202847,419,15.189008642602948,45.0,73.87,Server
3320,33.2,1359,13.59,95.0,34.94,Desktop
3320,35.35491103202847,1554,15.189008642602948,65.0,51.08,Desktop
3315,35.35491103202847,1688,15.189008642602948,35.0,94.7,Laptop
3303,35.35491103202847,1721,15.189008642602948,15.0,220.19,Laptop
3302,35.35491103202847,1477,15.189008642602948,35.0,94.34,"Laptop, Mobile/Embedded"
3298,35.35491103202847,1160,15.189008642602948,40.0,82.45,Server
3291,33.24,1486,15.02,65.0,50.62,Desktop
3291,45.52,1890,26.15,54.0,60.94,Desktop
3288,36.15,1452,15.97,130.0,25.29,Desktop
3287,26.3,1482,11.86,65.0,50.56,Desktop
3286,35.35491103202847,1489,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3284,41.06,1411,17.64,125.0,26.27,Desktop
3280,35.35491103202847,1635,15.189008642602948,28.0,117.14,Laptop
3278,8.34,1708,4.35,15.0,218.55,Laptop
3278,11.42,2093,7.29,7.0,468.22,Laptop
3273,35.35491103202847,1681,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3271,35.35491103202847,1753,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3270,32.7,1410,14.1,95.0,34.42,Server
3268,35.35491103202847,1569,15.189008642602948,35.0,93.36,Laptop
3268,35.35491103202847,1668,15.189008642602948,8.0,408.54,"Laptop, Mobile/Embedded"
3266,35.35491103202847,1417,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3262,32.63,1603,16.03,125.0,26.1,Desktop
3260,35.35491103202847,1803,15.189008642602948,15.0,217.35,Laptop
3259,35.35491103202847,1691,15.189008642602948,15.0,217.28,Laptop
3253,35.35491103202847,1424,15.189008642602948,15.0,216.87,"Laptop, Mobile/Embedded"
3251,12.22,1804,6.78,37.0,87.85,Desktop
3248,4.43,1563,2.13,95.0,34.19,Desktop
3245,10.87,1452,4.86,130.0,24.96,Desktop
3244,35.35491103202847,1693,15.189008642602948,35.0,92.67,Desktop
3240,25.12,1760,13.64,25.0,129.6,Server
3240,35.35491103202847,1402,15.189008642602948,95.0,34.1,Server
3239,2.3,1571,1.12,130.0,24.92,Server
3234,43.13,1964,26.18,35.0,92.41,Desktop
3225,46.14,727,10.4,60.0,53.75,Server
3225,35.35491103202847,1563,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3224,38.58,1512,18.09,95.0,33.94,Desktop
3221,35.35491103202847,1287,15.189008642602948,45.0,71.59,Laptop
3217,35.35491103202847,1488,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3216,35.35491103202847,2029,15.189008642602948,28.0,114.87,Laptop
3215,21.44,1452,9.69,65.0,49.47,Desktop
3208,11.66,1855,6.75,37.0,86.69,Laptop
3207,6.43,1665,3.34,15.0,213.83,Laptop
3203,35.35491103202847,1485,15.189008642602948,65.0,49.28,Desktop
3202,35.35491103202847,1658,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3195,68.91,1314,28.35,125.0,25.56,Desktop
3195,35.35491103202847,1587,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3194,32.86,1411,14.52,95.0,33.62,Server
3193,63.92,1415,28.33,130.0,24.56,Server
3191,35.35491103202847,1439,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3184,35.35491103202847,1502,15.189008642602948,65.0,48.98,Desktop
3182,18.83,1551,9.18,35.0,90.92,Desktop
3181,5.25,1947,3.21,28.0,113.62,Laptop
3180,35.35491103202847,1857,15.189008642602948,37.0,85.94,Laptop
3176,35.35491103202847,1299,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
3172,35.35491103202847,1487,15.189008642602948,35.0,90.62,Laptop
3170,35.35491103202847,1659,15.189008642602948,15.0,211.32,Laptop
3165,35.35491103202847,1380,15.189008642602948,6.0,527.54,Laptop
3164,35.35491103202847,1852,15.189008642602948,35.0,90.4,Desktop
3162,15.82,1813,9.07,35.0,90.36,Desktop
3162,35.35491103202847,1294,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3160,21.92,1480,10.26,65.0,48.62,Desktop
3158,46.83,1605,23.81,100.0,31.58,Desktop
3154,9.5,501,1.51,25.0,126.17,Server
3154,11.91,1394,5.26,130.0,24.26,Desktop
3153,80.23,1423,36.21,95.0,33.19,Desktop
3148,35.35491103202847,1481,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3142,55.66,1450,25.69,65.0,48.34,Desktop
3137,35.35491103202847,1450,15.189008642602948,25.0,125.46,Server
3136,6.75,1874,4.03,35.0,89.59,Desktop
3134,52.27,1285,21.44,125.0,25.07,Desktop
3133,52.23,1771,29.53,35.0,89.53,Desktop
3131,35.35491103202847,1164,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3130,26.53,1843,15.62,35.0,89.43,Desktop
3124,63.5,1569,31.9,100.0,31.24,Desktop
3120,35.35491103202847,1790,15.189008642602948,5.0,624.03,Mobile/Embedded
3119,28.37,1807,16.44,35.0,89.12,Server
3119,8.45,1374,3.72,95.0,32.83,Desktop
3119,35.35491103202847,1812,15.189008642602948,37.0,84.29,Laptop
3113,35.35491103202847,1807,15.189008642602948,47.0,66.24,Desktop
3109,71.0,1457,33.26,125.0,24.87,Desktop
3106,35.35491103202847,1445,15.189008642602948,35.0,88.75,Desktop
3106,9.08,1631,4.77,35.0,88.73,Desktop
3103,35.35491103202847,1507,15.189008642602948,7.0,443.27,Laptop
3100,43.66,1380,19.44,95.0,32.63,Server
3098,35.35491103202847,1717,15.189008642602948,35.0,88.52,Desktop
3097,35.35491103202847,1559,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3094,35.35491103202847,1369,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
3092,35.35491103202847,1552,15.189008642602948,95.0,32.55,Desktop
3091,35.35491103202847,1609,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3090,56.42,1607,29.34,65.0,47.54,Desktop
3085,35.35491103202847,1615,15.189008642602948,35.0,88.16,Desktop
3083,35.35491103202847,1520,15.189008642602948,35.0,88.08,Desktop
3074,15.38,1392,6.97,95.0,32.36,Desktop
3072,35.35491103202847,1286,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3067,35.35491103202847,1714,15.189008642602948,15.0,204.48,Laptop
3066,62.56,1345,27.45,130.0,23.58,Desktop
3066,35.35491103202847,1050,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3066,35.35491103202847,745,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
3064,35.35491103202847,1884,15.189008642602948,28.0,109.43,Laptop
3061,279.52,593,54.18,75.0,40.81,Server
3061,35.35491103202847,1397,15.189008642602948,65.0,47.09,Desktop
3045,8.8,1336,3.86,130.0,23.43,Server
3044,35.35491103202847,1881,15.189008642602948,23.0,132.36,Laptop
3043,35.35491103202847,1254,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3041,35.35491103202847,1543,15.189008642602948,35.0,86.88,Laptop
3040,5.82,1206,2.31,10.0,304.0,Desktop
3034,67.43,1287,28.59,95.0,31.94,Desktop
3030,35.35491103202847,1589,15.189008642602948,15.0,202.01,Laptop
3026,35.35491103202847,1916,15.189008642602948,28.0,108.08,Laptop
3025,35.35491103202847,1761,15.189008642602948,37.0,81.75,Laptop
3024,35.35491103202847,1832,15.189008642602948,5.0,604.72,Mobile/Embedded
3015,35.35491103202847,1558,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3013,76.05,1372,34.62,65.0,46.36,Desktop
3007,35.35491103202847,1925,15.189008642602948,15.0,200.49,Laptop
3006,35.35491103202847,1862,15.189008642602948,35.0,85.89,Laptop
3006,35.35491103202847,1271,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
3002,35.35491103202847,1740,15.189008642602948,37.0,81.13,Laptop
2994,35.35491103202847,1170,15.189008642602948,10.0,299.45,Desktop
2991,10.64,1783,6.35,5.0,598.18,Laptop
2990,35.35491103202847,1604,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
2989,35.35491103202847,1382,15.189008642602948,35.0,85.41,Desktop
2988,60.98,1317,26.89,95.0,31.45,Server
2986,35.35491103202847,1522,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
2983,6.49,1578,3.43,15.0,198.87,Laptop
2983,35.35491103202847,1410,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
2982,35.35491103202847,1758,15.189008642602948,15.0,198.77,Laptop
2980,22.68,1485,11.3,65.0,45.85,Desktop
2980,35.35491103202847,1505,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
2979,35.35491103202847,1280,15.189008642602948,6.0,496.55,Mobile/Embedded
2978,37.69,1526,19.32,80.0,37.22,Server
2977,76.36,1527,39.17,100.0,29.77,Desktop
2958,10.96,1791,6.64,35.0,84.53,Desktop
2956,35.35491103202847,1824,15.189008642602948,28.0,105.58,Laptop
2950,35.35491103202847,1782,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
2947,27.28,1231,11.4,95.0,31.02,Desktop
2947,31.7,1413,15.2,35.0,84.21,Desktop
2943,24.94,1043,8.84,40.0,73.57,Server
2942,32.69,1489,16.54,45.0,65.37,Desktop
2941,217.03,1521,112.28,100.0,29.41,Desktop
2939,54.49,2282,42.32,58.0,50.67,Desktop
2937,114.01,1489,57.82,95.0,30.92,Desktop
2936,117.48,570,22.81,75.0,39.14,Server
2936,63.73,1495,32.45,100.0,29.36,Desktop
2935,35.35491103202847,1697,15.189008642602948,4.5,652.27,Laptop
2932,35.35491103202847,823,15.189008642602948,85.0,34.5,Server
2926,21.2,2200,15.94,51.0,57.37,Desktop
2920,8.61,1386,4.09,95.0,30.74,Desktop
2918,35.35491103202847,1716,15.189008642602948,47.0,62.09,Laptop
2918,35.35491103202847,1453,15.189008642602948,6.0,486.3,Laptop
2917,35.35491103202847,1858,15.189008642602948,15.0,194.47,"Laptop, Mobile/Embedded"
2911,27.21,1097,10.25,10.0,291.14,Desktop
2911,22.74,1768,13.81,35.0,83.17,Laptop
2909,12.54,1708,7.36,35.0,83.11,Desktop
2908,35.35491103202847,1781,15.189008642602948,15.0,193.85,Laptop
2908,35.35491103202847,1110,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
2906,35.35491103202847,1439,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
2903,49.2,1021,17.3,12.0,241.9,Mobile/Embedded
2901,14.34,1292,6.39,65.0,44.63,Desktop
2899,35.35491103202847,1355,15.189008642602948,35.0,82.82,Laptop
2898,58.01,1531,30.66,65.0,44.58,Desktop
2897,35.35491103202847,1566,15.189008642602948,65.0,44.57,Desktop
2897,64.4,1526,33.92,100.0,28.97,Desktop
2897,35.35491103202847,1294,15.189008642602948,65.0,44.56,Desktop
2896,20.83,1333,9.59,35.0,82.74,Desktop
2893,32.86,1690,19.2,37.0,78.19,Laptop
2890,65.7,1319,29.98,95.0,30.42,Desktop
2890,5.7,1289,2.54,130.0,22.23,Server
2888,35.35491103202847,1656,15.189008642602948,35.0,82.52,Laptop
2879,23.59,1746,14.31,35.0,82.24,Laptop
2877,95.94,1276,42.54,130.0,22.13,Desktop
2874,11.56,1633,6.57,35.0,82.12,Desktop
2873,5.31,991,1.83,80.0,35.91,Server
2872,5.76,630,1.26,95.0,30.23,Server
2867,6.87,1597,3.83,35.0,81.9,Desktop
2856,35.35491103202847,1436,15.189008642602948,35.0,81.59,Laptop
2846,36.48,1755,22.5,35.0,81.31,Laptop
2829,21.76,1521,11.7,125.0,22.63,Laptop
2826,64.68,1497,34.26,65.0,43.47,Desktop
2826,10.5,447,1.66,115.0,24.57,Server
2825,35.35491103202847,1720,15.189008642602948,7.0,403.54,Laptop
2825,7.21,1362,3.47,45.0,62.78,Server
2824,22.06,1513,11.82,100.0,28.24,Desktop
2818,27.63,1236,12.12,95.0,29.67,Server
2815,59.64,2189,46.39,58.0,48.53,Desktop
2814,35.35491103202847,1721,15.189008642602948,28.0,100.51,Laptop
2814,35.35491103202847,1699,15.189008642602948,4.5,625.28,Laptop
2814,38.94,1220,16.88,95.0,29.62,Server
2807,35.35491103202847,988,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
2803,40.08,1417,20.26,100.0,28.03,Desktop
2801,35.35491103202847,1371,15.189008642602948,35.0,80.03,Laptop
2800,35.35491103202847,1258,15.189008642602948,9.0,311.06,Laptop
2793,35.35491103202847,1332,15.189008642602948,65.0,42.97,Desktop
2790,35.35491103202847,1442,15.189008642602948,28.0,99.65,Laptop
2790,51.68,2150,39.82,58.0,48.1,Desktop
2789,13.95,432,2.16,115.0,24.25,Server
2787,14.64,1446,7.59,100.0,27.87,Laptop
2787,47.23,1245,21.11,130.0,21.44,Server
2786,35.35491103202847,1270,15.189008642602948,82.0,33.97,Desktop
2780,1.54,1451,0.8,150.0,18.53,Desktop
2776,31.21,1624,18.26,37.0,75.04,Laptop
2775,11.96,658,2.83,20.0,138.77,Server
2774,35.35491103202847,1408,15.189008642602948,65.0,42.67,Desktop
2770,35.35491103202847,1140,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
2754,8.66,1142,3.59,62.37555732484076,121.6232388535032,Laptop
2751,46.63,977,16.57,80.0,34.39,Server
2741,35.35491103202847,1571,15.189008642602948,4.5,609.21,Laptop
2741,14.44,1220,6.42,130.0,21.09,Desktop
2740,9.45,1647,5.68,15.0,182.66,Laptop
2740,35.35491103202847,1224,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
2738,38.33,1200,16.79,80.0,34.23,Server
2735,45.62,1441,24.03,65.0,42.08,Desktop
2734,16.4,2135,12.81,51.0,53.61,Desktop
2730,122.94,1356,61.06,125.0,21.84,Desktop
2729,35.35491103202847,1297,15.189008642602948,35.0,77.98,Laptop
2729,35.35491103202847,1387,15.189008642602948,15.0,181.91,Laptop
2724,35.35491103202847,1282,15.189008642602948,35.0,77.83,Mobile/Embedded
2721,5.89,1391,3.01,15.0,181.43,Laptop
2720,35.35491103202847,1391,15.189008642602948,6.0,453.31,Laptop
2719,35.35491103202847,1631,15.189008642602948,15.0,181.28,Laptop
2717,35.35491103202847,1664,15.189008642602948,10.0,271.7,Laptop
2714,2.69,2041,2.02,54.0,50.26,Desktop
2709,15.05,1454,8.08,120.0,22.57,Server
2707,55.2,1393,28.4,65.0,41.65,Desktop
2706,35.35491103202847,1069,15.189008642602948,62.37555732484076,121.6232388535032,Desktop
2705,1.94,1446,1.04,150.0,18.04,Server
2699,8.3,920,2.83,80.0,33.74,Server
2695,35.35491103202847,1301,15.189008642602948,6.0,449.19,Laptop
2686,26.86,1002,10.02,80.0,33.58,Server
2685,35.35491103202847,1673,15.189008642602948,15.0,179.02,Laptop
2681,35.35491103202847,1510,15.189008642602948,25.0,107.26,Laptop
2680,53.61,1149,22.99,95.0,28.21,Server
2678,35.35491103202847,1389,15.189008642602948,37.0,72.38,Laptop
2656,35.35491103202847,1073,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
2655,106.26,1356,54.25,65.0,40.85,Desktop
2653,35.35491103202847,1603,15.189008642602948,17.0,156.06,Laptop
2650,35.35491103202847,1684,15.189008642602948,35.0,75.71,Desktop
2648,63.04,2041,48.6,35.0,75.64,Desktop
2646,60.09,1612,36.6,35.0,75.61,Laptop
2644,44.15,1412,23.58,125.0,21.15,Laptop
2640,4.98,1347,2.54,15.0,176.0,Laptop
2636,37.69,1630,23.3,35.0,75.32,Laptop
2636,26.37,1394,13.95,150.0,17.57,Server
2634,35.35491103202847,1482,15.189008642602948,100.0,26.34,Desktop
2634,35.35491103202847,1279,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
2633,35.35491103202847,585,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
2632,1.64,1398,0.87,136.0,19.35,Desktop
